year,round,race_name,driver_id,stop_number,lap,duration_s
2022,19,United States Grand Prix,vettel,2,41,38.157
2022,19,United States Grand Prix,ocon,2,45,24.711
2022,19,United States Grand Prix,russell,3,54,23.947
2022,20,Mexico City Grand Prix,stroll,1,17,23.509
2022,20,Mexico City Grand Prix,perez,1,23,24.892
2022,20,Mexico City Grand Prix,latifi,1,23,23.826
2022,20,Mexico City Grand Prix,mick_schumacher,1,24,23.679
2022,20,Mexico City Grand Prix,max_verstappen,1,25,22.487
2022,20,Mexico City Grand Prix,leclerc,1,28,22.193
2022,20,Mexico City Grand Prix,hamilton,1,29,23.194
2022,20,Mexico City Grand Prix,sainz,1,29,23.469
2022,20,Mexico City Grand Prix,tsunoda,1,29,22.468
2022,20,Mexico City Grand Prix,norris,1,31,22.585
2022,20,Mexico City Grand Prix,ocon,1,33,22.343
2022,20,Mexico City Grand Prix,russell,1,34,22.795
2022,20,Mexico City Grand Prix,vettel,1,38,22.534
2022,20,Mexico City Grand Prix,albon,1,38,23.182
2022,20,Mexico City Grand Prix,kevin_magnussen,1,38,23.722
2022,20,Mexico City Grand Prix,bottas,1,39,23.863
2022,20,Mexico City Grand Prix,alonso,1,40,23.159
2022,20,Mexico City Grand Prix,gasly,1,40,29.168
2022,20,Mexico City Grand Prix,stroll,2,40,23.119
2022,20,Mexico City Grand Prix,ricciardo,1,44,22.28
2022,20,Mexico City Grand Prix,zhou,1,45,24.218
2022,20,Mexico City Grand Prix,latifi,2,52,24.039
2022,20,Mexico City Grand Prix,russell,2,69,23.118
2022,21,São Paulo Grand Prix,albon,1,4,24.361
2022,21,São Paulo Grand Prix,max_verstappen,1,7,30.942
2022,21,São Paulo Grand Prix,leclerc,1,7,30.08
2022,21,São Paulo Grand Prix,alonso,1,14,23.478
2022,21,São Paulo Grand Prix,zhou,1,16,24.332
2022,21,São Paulo Grand Prix,sainz,1,17,25.206
2022,21,São Paulo Grand Prix,gasly,1,19,23.46
2022,21,São Paulo Grand Prix,tsunoda,1,20,23.287
2022,21,São Paulo Grand Prix,latifi,1,20,28.807
2022,21,São Paulo Grand Prix,leclerc,2,21,23.172
2022,21,São Paulo Grand Prix,perez,1,23,22.869
2022,21,São Paulo Grand Prix,max_verstappen,2,23,31.682
2022,21,São Paulo Grand Prix,russell,1,24,23.521
2022,21,São Paulo Grand Prix,norris,1,24,29.338
2022,21,São Paulo Grand Prix,bottas,1,24,23.908
2022,21,São Paulo Grand Prix,ocon,1,24,23.868
2022,21,São Paulo Grand Prix,mick_schumacher,1,24,24.487
2022,21,São Paulo Grand Prix,albon,2,25,23.352
2022,21,São Paulo Grand Prix,vettel,1,26,24.248
2022,21,São Paulo Grand Prix,hamilton,1,29,24.081
2022,21,São Paulo Grand Prix,stroll,1,29,23.469
2022,21,São Paulo Grand Prix,latifi,2,32,24.292
2022,21,São Paulo Grand Prix,alonso,2,35,28.855
2022,21,São Paulo Grand Prix,gasly,2,35,23.328
2022,21,São Paulo Grand Prix,sainz,2,36,23.483
2022,21,São Paulo Grand Prix,zhou,2,37,25.111
2022,21,São Paulo Grand Prix,tsunoda,2,40,23.645
2022,21,São Paulo Grand Prix,leclerc,3,44,23.124
2022,21,São Paulo Grand Prix,bottas,2,45,24.616
2022,21,São Paulo Grand Prix,vettel,2,45,24.028
2022,21,São Paulo Grand Prix,norris,2,45,24.669
2022,21,São Paulo Grand Prix,mick_schumacher,2,46,25.156
2022,21,São Paulo Grand Prix,perez,2,47,23.152
2022,21,São Paulo Grand Prix,ocon,2,47,24.445
2022,21,São Paulo Grand Prix,albon,3,47,23.322
2022,21,São Paulo Grand Prix,hamilton,2,48,23.415
2022,21,São Paulo Grand Prix,max_verstappen,3,48,24.102
2022,21,São Paulo Grand Prix,stroll,2,48,23.764
2022,21,São Paulo Grand Prix,russell,2,49,23.48
2022,21,São Paulo Grand Prix,alonso,3,52,23.79
2022,21,São Paulo Grand Prix,gasly,3,52,23.009
2022,21,São Paulo Grand Prix,sainz,3,53,23.816
2022,21,São Paulo Grand Prix,latifi,3,52,23.64
2022,21,São Paulo Grand Prix,tsunoda,3,54,23.635
2022,22,Abu Dhabi Grand Prix,albon,1,12,21.793
2022,22,Abu Dhabi Grand Prix,stroll,1,13,21.814
2022,22,Abu Dhabi Grand Prix,ocon,1,14,21.895
2022,22,Abu Dhabi Grand Prix,tsunoda,1,14,21.591
2022,22,Abu Dhabi Grand Prix,mick_schumacher,1,14,22.276
2022,22,Abu Dhabi Grand Prix,gasly,1,14,21.855
2022,22,Abu Dhabi Grand Prix,perez,1,15,21.36
2022,22,Abu Dhabi Grand Prix,russell,1,15,24.243
2022,22,Abu Dhabi Grand Prix,norris,1,15,22.234
2022,22,Abu Dhabi Grand Prix,zhou,1,15,22.435
2022,22,Abu Dhabi Grand Prix,latifi,1,15,22.423
2022,22,Abu Dhabi Grand Prix,sainz,1,17,21.93
2022,22,Abu Dhabi Grand Prix,hamilton,1,18,21.27
2022,22,Abu Dhabi Grand Prix,alonso,1,19,21.74
2022,22,Abu Dhabi Grand Prix,ricciardo,1,19,21.893
2022,22,Abu Dhabi Grand Prix,max_verstappen,1,20,22.735
2022,22,Abu Dhabi Grand Prix,leclerc,1,21,22.21
2022,22,Abu Dhabi Grand Prix,vettel,1,25,23.186
2022,22,Abu Dhabi Grand Prix,kevin_magnussen,1,28,22.387
2022,22,Abu Dhabi Grand Prix,bottas,1,30,22.573
2022,22,Abu Dhabi Grand Prix,perez,2,33,21.367
2022,22,Abu Dhabi Grand Prix,mick_schumacher,2,34,23.53
2022,22,Abu Dhabi Grand Prix,albon,2,35,21.798
2022,22,Abu Dhabi Grand Prix,tsunoda,2,38,22.262
2022,22,Abu Dhabi Grand Prix,sainz,2,39,21.575
2022,22,Abu Dhabi Grand Prix,russell,2,39,27.931
2022,22,Abu Dhabi Grand Prix,latifi,2,38,25.174
2022,22,Abu Dhabi Grand Prix,stroll,2,40,21.802
2022,22,Abu Dhabi Grand Prix,ocon,2,41,21.734
2022,22,Abu Dhabi Grand Prix,norris,2,42,21.559
2022,22,Abu Dhabi Grand Prix,zhou,2,44,23.159
2023,1,Bahrain Grand Prix,gasly,1,9,25.885
2023,1,Bahrain Grand Prix,norris,1,10,32.766
2023,1,Bahrain Grand Prix,tsunoda,1,10,25.267
2023,1,Bahrain Grand Prix,bottas,1,11,25.399
2023,1,Bahrain Grand Prix,albon,1,11,25.054
2023,1,Bahrain Grand Prix,de_vries,1,11,25.018
2023,1,Bahrain Grand Prix,hulkenberg,1,11,26.075
2023,1,Bahrain Grand Prix,hamilton,1,12,24.682
2023,1,Bahrain Grand Prix,ocon,1,12,24.966
2023,1,Bahrain Grand Prix,sargeant,1,12,25.6
2023,1,Bahrain Grand Prix,zhou,1,12,25.787
2023,1,Bahrain Grand Prix,leclerc,1,13,24.345
2023,1,Bahrain Grand Prix,sainz,1,13,24.5
2023,1,Bahrain Grand Prix,russell,1,13,27.062
2023,1,Bahrain Grand Prix,max_verstappen,1,14,24.289
2023,1,Bahrain Grand Prix,alonso,1,14,25.8
2023,1,Bahrain Grand Prix,stroll,1,15,25.449
2023,1,Bahrain Grand Prix,kevin_magnussen,1,15,25.439
2023,1,Bahrain Grand Prix,ocon,2,15,41.462
2023,1,Bahrain Grand Prix,perez,1,17,24.264
2023,1,Bahrain Grand Prix,norris,2,17,33.661
2023,1,Bahrain Grand Prix,gasly,2,25,24.879
2023,1,Bahrain Grand Prix,albon,2,26,24.92
2023,1,Bahrain Grand Prix,tsunoda,2,26,24.372
2023,1,Bahrain Grand Prix,hulkenberg,2,26,37.769
2023,1,Bahrain Grand Prix,de_vries,2,27,25.234
2023,1,Bahrain Grand Prix,norris,3,27,33.467
2023,1,Bahrain Grand Prix,bottas,2,29,25.643
2023,1,Bahrain Grand Prix,kevin_magnussen,2,29,25.344
2023,1,Bahrain Grand Prix,hamilton,2,30,24.69
2023,1,Bahrain Grand Prix,stroll,2,30,24.639
2023,1,Bahrain Grand Prix,sargeant,2,30,25.67
2023,1,Bahrain Grand Prix,sainz,2,31,24.227
2023,1,Bahrain Grand Prix,russell,2,31,24.406
2023,1,Bahrain Grand Prix,zhou,2,32,25.282
2023,1,Bahrain Grand Prix,ocon,3,32,44.518
2023,1,Bahrain Grand Prix,leclerc,2,33,24.644
2023,1,Bahrain Grand Prix,perez,2,34,25.091
2023,1,Bahrain Grand Prix,alonso,2,34,24.869
2023,1,Bahrain Grand Prix,max_verstappen,2,36,24.91
2023,1,Bahrain Grand Prix,norris,4,37,33.236
2023,1,Bahrain Grand Prix,albon,3,40,24.458
2023,1,Bahrain Grand Prix,gasly,3,40,24.736
2023,1,Bahrain Grand Prix,tsunoda,3,40,25.818
2023,1,Bahrain Grand Prix,sargeant,3,40,25.047
2023,1,Bahrain Grand Prix,kevin_magnussen,3,40,25.125
2023,1,Bahrain Grand Prix,hulkenberg,3,40,27.08
2023,1,Bahrain Grand Prix,norris,5,47,30.71
2023,1,Bahrain Grand Prix,zhou,3,54,30.167
2023,1,Bahrain Grand Prix,norris,6,54,31.494
2023,2,Saudi Arabian Grand Prix,piastri,1,1,31.534
2023,2,Saudi Arabian Grand Prix,norris,1,2,29.444
2023,2,Saudi Arabian Grand Prix,kevin_magnussen,1,8,20.87
2023,2,Saudi Arabian Grand Prix,bottas,1,9,21.505
2023,2,Saudi Arabian Grand Prix,zhou,1,11,21.703
2023,2,Saudi Arabian Grand Prix,hulkenberg,1,11,21.567
2023,2,Saudi Arabian Grand Prix,stroll,1,13,21.15
2023,2,Saudi Arabian Grand Prix,gasly,1,14,20.719
2023,2,Saudi Arabian Grand Prix,sainz,1,15,20.76
2023,2,Saudi Arabian Grand Prix,leclerc,1,16,20.026
2023,2,Saudi Arabian Grand Prix,ocon,1,16,20.762
2023,2,Saudi Arabian Grand Prix,tsunoda,1,17,21.414
2023,2,Saudi Arabian Grand Prix,albon,1,17,21.397
2023,2,Saudi Arabian Grand Prix,de_vries,1,17,21.116
2023,2,Saudi Arabian Grand Prix,bottas,2,17,22.191
2023,2,Saudi Arabian Grand Prix,perez,1,18,20.715
2023,2,Saudi Arabian Grand Prix,alonso,1,18,26.879
2023,2,Saudi Arabian Grand Prix,russell,1,18,20.828
2023,2,Saudi Arabian Grand Prix,max_verstappen,1,18,20.824
2023,2,Saudi Arabian Grand Prix,hamilton,1,18,21.102
2023,2,Saudi Arabian Grand Prix,sargeant,1,18,21.064
2023,2,Saudi Arabian Grand Prix,zhou,2,18,21.282
2023,2,Saudi Arabian Grand Prix,norris,2,19,21.352
2023,2,Saudi Arabian Grand Prix,bottas,3,35,21.808
2023,3,Australian Grand Prix,ocon,1,1,18.056
2023,3,Australian Grand Prix,zhou,1,1,18.951
2023,3,Australian Grand Prix,sargeant,1,1,18.382
2023,3,Australian Grand Prix,perez,1,1,17.657
2023,3,Australian Grand Prix,bottas,1,1,21.659
2023,3,Australian Grand Prix,sargeant,2,2,19.158
2023,3,Australian Grand Prix,perez,2,2,17.814
2023,3,Australian Grand Prix,russell,1,7,19.146
2023,3,Australian Grand Prix,sainz,1,7,18.319
2023,3,Australian Grand Prix,kevin_magnussen,1,7,20.789
2023,3,Australian Grand Prix,hamilton,1,8,
2023,3,Australian Grand Prix,max_verstappen,1,8,
2023,3,Australian Grand Prix,alonso,1,8,
2023,3,Australian Grand Prix,stroll,1,8,
2023,3,Australian Grand Prix,gasly,1,8,
2023,3,Australian Grand Prix,hulkenberg,1,8,
2023,3,Australian Grand Prix,russell,2,8,
2023,3,Australian Grand Prix,tsunoda,1,8,
2023,3,Australian Grand Prix,norris,1,8,
2023,3,Australian Grand Prix,piastri,1,8,
2023,3,Australian Grand Prix,sainz,2,8,
2023,3,Australian Grand Prix,de_vries,1,8,
2023,3,Australian Grand Prix,ocon,2,8,
2023,3,Australian Grand Prix,perez,3,8,
2023,3,Australian Grand Prix,zhou,2,8,
2023,3,Australian Grand Prix,bottas,2,8,
2023,3,Australian Grand Prix,sargeant,3,8,
2023,3,Australian Grand Prix,kevin_magnussen,2,8,
2023,3,Australian Grand Prix,sargeant,4,36,19.018
2023,3,Australian Grand Prix,de_vries,2,45,18.08
2023,3,Australian Grand Prix,bottas,3,53,19.825
2023,3,Australian Grand Prix,piastri,2,54,19.442
2023,3,Australian Grand Prix,zhou,3,54,21.881
2023,3,Australian Grand Prix,tsunoda,2,54,18.258
2023,3,Australian Grand Prix,max_verstappen,2,55,
2023,3,Australian Grand Prix,hamilton,2,55,
2023,3,Australian Grand Prix,alonso,2,55,
2023,3,Australian Grand Prix,bottas,4,54,
2023,3,Australian Grand Prix,sainz,3,55,
2023,3,Australian Grand Prix,gasly,2,55,
2023,3,Australian Grand Prix,stroll,2,55,
2023,3,Australian Grand Prix,perez,4,55,
2023,3,Australian Grand Prix,sargeant,5,54,
2023,3,Australian Grand Prix,norris,2,55,
2023,3,Australian Grand Prix,hulkenberg,2,55,
2023,3,Australian Grand Prix,de_vries,3,54,
2023,3,Australian Grand Prix,ocon,3,55,
2023,3,Australian Grand Prix,piastri,3,55,
2023,3,Australian Grand Prix,zhou,4,55,
2023,3,Australian Grand Prix,tsunoda,3,55,
2023,3,Australian Grand Prix,bottas,5,55,
2023,3,Australian Grand Prix,sargeant,6,55,
2023,3,Australian Grand Prix,de_vries,4,55,
2023,3,Australian Grand Prix,max_verstappen,3,57,
2023,3,Australian Grand Prix,hamilton,3,57,
2023,3,Australian Grand Prix,sainz,4,57,
2023,3,Australian Grand Prix,hulkenberg,3,57,
2023,3,Australian Grand Prix,tsunoda,4,57,
2023,3,Australian Grand Prix,norris,3,57,
2023,3,Australian Grand Prix,piastri,4,57,
2023,3,Australian Grand Prix,zhou,5,57,
2023,3,Australian Grand Prix,bottas,6,57,
2023,3,Australian Grand Prix,perez,5,57,
2023,3,Australian Grand Prix,alonso,3,57,
2023,3,Australian Grand Prix,stroll,3,57,
2023,4,Azerbaijan Grand Prix,gasly,1,5,20.235
2023,4,Azerbaijan Grand Prix,bottas,1,6,20.967
2023,4,Azerbaijan Grand Prix,albon,1,7,21.103
2023,4,Azerbaijan Grand Prix,tsunoda,1,8,20.497
2023,4,Azerbaijan Grand Prix,piastri,1,8,20.902
2023,4,Azerbaijan Grand Prix,sargeant,1,8,21.015
2023,4,Azerbaijan Grand Prix,hamilton,1,9,20.324
2023,4,Azerbaijan Grand Prix,norris,1,9,20.346
2023,4,Azerbaijan Grand Prix,max_verstappen,1,10,20.707
2023,4,Azerbaijan Grand Prix,kevin_magnussen,1,10,30.951
2023,4,Azerbaijan Grand Prix,perez,1,11,20.389
2023,4,Azerbaijan Grand Prix,leclerc,1,11,21.126
2023,4,Azerbaijan Grand Prix,sainz,1,11,21.97
2023,4,Azerbaijan Grand Prix,alonso,1,11,23.148
2023,4,Azerbaijan Grand Prix,stroll,1,11,23.161
2023,4,Azerbaijan Grand Prix,russell,1,11,20.459
2023,4,Azerbaijan Grand Prix,zhou,1,11,22.247
2023,4,Azerbaijan Grand Prix,bottas,2,12,22.354
2023,4,Azerbaijan Grand Prix,gasly,2,23,21.169
2023,4,Azerbaijan Grand Prix,bottas,3,34,21.012
2023,4,Azerbaijan Grand Prix,russell,2,49,21.389
2023,4,Azerbaijan Grand Prix,hulkenberg,1,49,24.748
2023,4,Azerbaijan Grand Prix,ocon,1,50,20.367
2023,5,Miami Grand Prix,sargeant,1,2,48.938
2023,5,Miami Grand Prix,norris,1,4,24.09
2023,5,Miami Grand Prix,piastri,1,5,22.205
2023,5,Miami Grand Prix,kevin_magnussen,1,14,22.616
2023,5,Miami Grand Prix,gasly,1,15,22.417
2023,5,Miami Grand Prix,bottas,1,15,23.158
2023,5,Miami Grand Prix,de_vries,1,15,23.487
2023,5,Miami Grand Prix,russell,1,17,22.335
2023,5,Miami Grand Prix,leclerc,1,17,22.068
2023,5,Miami Grand Prix,sainz,1,18,22.278
2023,5,Miami Grand Prix,perez,1,20,21.884
2023,5,Miami Grand Prix,albon,1,22,22.482
2023,5,Miami Grand Prix,alonso,1,24,22.631
2023,5,Miami Grand Prix,zhou,1,31,22.796
2023,5,Miami Grand Prix,hulkenberg,1,33,23.12
2023,5,Miami Grand Prix,tsunoda,1,36,22.39
2023,5,Miami Grand Prix,hamilton,1,37,22.15
2023,5,Miami Grand Prix,ocon,1,39,21.942
2023,5,Miami Grand Prix,stroll,1,42,22.651
2023,5,Miami Grand Prix,max_verstappen,1,45,22.688
2023,6,Monaco Grand Prix,hulkenberg,1,1,32.494
2023,6,Monaco Grand Prix,zhou,1,1,26.141
2023,6,Monaco Grand Prix,perez,1,1,24.887
2023,6,Monaco Grand Prix,albon,1,18,24.29
2023,6,Monaco Grand Prix,sargeant,1,20,24.376
2023,6,Monaco Grand Prix,sargeant,2,23,27.774
2023,6,Monaco Grand Prix,hamilton,1,31,24.594
2023,6,Monaco Grand Prix,ocon,1,32,25.833
2023,6,Monaco Grand Prix,sainz,1,33,24.252
2023,6,Monaco Grand Prix,perez,2,34,32.749
